Individual_ID,Scientific_Name,Plant_Nickname,Patch,Patch_Size,Shade_Status,Wild,Watered,Fertilized,Gender,Planting_Date,Plant_Comments,Plant_Registration_Date,Death_Date_Observed,Last_Date_Observed_Alive,Death_Reason,Death_Comments,Plant_Image_URL,Plant_Image_Upload_Date,
"28121","Syringa vulgaris","lilac-16 'President Carnot'","","","Full sun","0","","","","--","Syringa vulgaris 'President Carnot'890487*2","2012-05-18","","","","","https://mynpn.usanpn.org/images/6b4526eccbc586456d8ed2f59a06e21-14787.JPG","2014-03-01 22:34:07"
"28122","Syringa vulgaris","lilac-17 'Mont Blanc'","","","Full sun","0","","","","--","Syringa vulgaris 'Mont Blanc'961792*1","2012-05-18","","","","","https://mynpn.usanpn.org/images/643fb392aa8db97fe112e8899903e20-14787.JPG","2014-03-01 22:35:37"
"28123","Syringa vulgaris","lilac-18 'Clyde Heard'","","","Full sun","0","","","","--","Syringa vulgaris 'Clyde Heard'831064*1","2012-05-18","","","","","https://mynpn.usanpn.org/images/38705f567fef8c75762a9886a74b394-14787.JPG","2014-03-01 22:37:04"
"28124","Syringa vulgaris","lilac-19 'Paul Thirion'","","","Full sun","0","","","","--","'Paul Thirion'770953*1","2012-05-18","","","","","https://mynpn.usanpn.org/images/fbcdc5ebfb67d4e0f331b84ff563ce38-14787.JPG","2014-03-01 22:38:48"
"28125","Syringa vulgaris","lilac-20 'Monument'","","","Full sun","0","","","","--","'Monument'770367*1","2012-05-18","","","","","https://mynpn.usanpn.org/images/7464c585c8715eff5d8c3236929d9361-14787.jpg","2014-03-01 22:42:27"
"28206","Syringa vulgaris","lilac-21 'Edmond Boissier'","","","Full sun","0","","","","--","'Edmond Boissier'860772*1","2012-05-20","","","","","https://mynpn.usanpn.org/images/c445d79351da1871c188e718de12786b-14787.JPG","2014-03-01 22:44:36"
"28207","Syringa vulgaris","lilac-22 'A.M. Brand'","","","Full sun","0","","","","--","S. vulgaris  'A.M. Brand'822358*1","2012-05-20","","","","","https://mynpn.usanpn.org/images/75b1ac22996206145ecea69db6988ae-14787.jpg","2014-03-01 22:46:52"
"28208","Syringa vulgaris","lilac-1 'Sensation'","","","Full sun","0","","","","--","S. vulgaris 'Sensation'990968*1","2012-05-20","","","","","https://mynpn.usanpn.org/images/f9546fe434efc43ad555ac4c207bf8-14787.JPG","2014-03-01 19:48:44"
"28209","Syringa vulgaris","lilac-24 'Congo'","","","Full sun","0","","","","--","S. vulgaris 'Congo'990970*1","2012-05-20","","","","","https://mynpn.usanpn.org/images/6836bf607e92ad553fadc22d955814-14787.JPG","2014-03-01 22:49:41"
"28210","Syringa vulgaris","lilac-2 'Kravitsky'","","","Full sun","0","","","","--","S. vulgaris  'Beauty of Moscow'990962*1","2012-05-20","","","","","https://mynpn.usanpn.org/images/4fa250aa9e868e3aed8791b9102992f2-14787.JPG","2014-03-01 19:51:10"
"28211","Syringa vulgaris","lilac-26 'Volcan'","","","Full sun","0","","","","--","S. vulgaris 'Volcan'990969*1","2012-05-20","","","","","https://mynpn.usanpn.org/images/d889e85d1fa673e7905ccecbaf33c18c-14787.JPG","2014-03-01 22:57:26"
