"id","project_id","quality","observer","year","doy","sp_sciname","sp_local_id","phase_id","BBCH_code","BBCH_subcode","latitude","longitude"
"35989","1","1","1097","2012","167","Fraxinus excelsior","8466","35","19","95","56.8594","16.3951"
"35996","1","1","1535","2012","167","Caltha palustris","6704","54","65","50","68.3535","18.8156"
"35997","1","1","1535","2012","167","Betula pubescens","6158","34","15","50","68.3535","18.8156"
"35998","1","1","1535","2012","167","Rubus chamaemorus","7492","54","65","50","68.3535","18.8156"
"35999","1","1","1535","2012","167","Empetrum nigrum","8392","55","69","95","68.3535","18.8156"
"36000","1","1","1535","2012","167","Corydalis nobilis","6864","53","61","10","68.3535","18.8156"
"36001","1","1","1535","2012","167","Caltha palustris","6704","34","15","50","68.3535","18.8156"
"36031","1","1","233","2012","167","Syringa vulgaris","8472","55","69","95","58.8059","15.1257"
"36036","1","1","233","2012","167","Lonicera caprifolium","9150","53","61","10","58.8059","15.1257"
"36037","1","1","233","2012","167","Convallaria majalis","10033","55","69","95","58.8059","15.1257"
"36132","1","1","1815","2012","167","Geranium sylvaticum","7969","54","65","50","59.13","14.5358"
"36133","1","1","1815","2012","167","Anthriscus sylvestris","8273","54","65","50","59.13","14.5358"
"36151","1","1","1300","2012","167","Rubus idaeus","7496","53","61","10","58.95","17.15"
"36176","0","1","2142","2012","167","Picea abies","6009","54","65","50","61.6766","17.1885"
"36176","0","1","2142","2012","167","Picea abies","6009","74","89","50","61.6766","17.1885"
"36177","0","1","2142","2012","167","Pinus sylvestris","6031","74","89","50","61.6766","17.1885"
"36185","0","1","398","2012","167","Leucanthemum vulgare","9589","53","61","10","59.9341","16.9717"
"36271","1","1","1241","2012","167","Sorbus aucuparia","7589","53","61","10","60.0416","14.5125"
"36352","1","1","1383","2012","167","Rubus idaeus","7496","54","65","50","59.9898","17.8434"
"36399","1","1","1578","2012","167","Silene vulgaris","6628","53","61","10","57.7162","14.8072"
"36400","1","1","1578","2012","167","Melampyrum pratense","8933","53","61","10","57.7162","14.8072"
"36401","1","1","1578","2012","167","Tripleurospermum perforatum","9746","53","61","10","57.7162","14.8072"
"36510","1","1","2208","2012","167","Fragaria vesca","7359","63","87","10","57.8316","14.4067"
"36530","1","1","2227","2012","167","Rubus idaeus","7496","53","61","10","57.3211","17.0142"
"36534","1","1","2227","2012","167","Campanula rotundifolia ssp. ro","9216","53","61","10","57.3211","17.0142"
"38631","1","1","1255","2012","167","Fragaria vesca","7359","63","87","10","56.3007","12.4566"
"39816","0","1","1863","2012","167","Leucanthemum vulgare","9589","53","61","10","57.4554","13.9965"
"39975","1","1","1454","2012","167","Convallaria majalis","10033","53","61","10","63.0723","18.355"
"39984","1","1","1454","2012","167","Sorbus aucuparia","7589","53","61","10","63.0732","18.3575"
"35871","0","1","1902","2012","166","Eriophorum angustifolium","10279","55","69","95","63.8552","20.1215"
"35872","0","1","1902","2012","166","Potentilla erecta","7394","53","61","10","63.8552","20.1215"
"35876","1","1","1568","2012","166","Geranium sylvaticum","7969","53","61","10","63.9944","20.8873"
"35877","1","1","1808","2012","166","Rubus chamaemorus","7492","54","65","50","60.0453","14.7597"
"35878","1","1","1808","2012","166","Anthriscus sylvestris","8273","54","65","50","60.0453","14.7597"
"35879","1","1","1808","2012","166","Viola palustris","8132","54","65","50","60.0453","14.7597"
"35880","1","1","1808","2012","166","Convallaria majalis","10033","54","65","50","60.0453","14.7597"
"35881","1","1","1808","2012","166","Vaccinium vitis-idaea","8422","53","61","10","60.0453","14.7597"
"35882","1","1","1808","2012","166","Geranium sylvaticum","7969","54","65","50","60.0453","14.7597"
"35883","1","1","1808","2012","166","Fragaria vesca","7359","54","65","50","60.0453","14.7597"
"35884","1","1","1808","2012","166","Syringa vulgaris","8472","54","65","50","60.0453","14.7597"
"35887","1","1","403","2012","166","Campanula patula","9208","53","61","10","58.1503","16.6039"
"35890","0","1","1902","2012","166","Eriophorum vaginatum","10288","55","69","95","63.8183","20.3426"
"35891","0","1","1902","2012","166","Rhododendron tomentosum","8415","53","61","10","63.8183","20.3426"
"35897","1","1","245","2012","166","Rosa dumalis","7453","53","61","10","59.2896","17.6741"
"35907","1","1","403","2012","166","Geum urbanum","7369","53","61","10","58.1503","16.6039"
"35908","1","1","403","2012","166","Aegopodium podagraria","8258","53","61","10","58.1503","16.6039"
"35922","1","1","1108","2012","166","Leucanthemum vulgare","9589","53","61","10","61.4157","15.8452"
"35923","1","1","1108","2012","166","Sorbus aucuparia","7589","53","61","10","61.4157","15.8452"
"35941","1","1","1686","2012","166","Leucanthemum vulgare","9589","53","61","10","59.15","15.4667"
"35956","1","1","1278","2012","166","Achillea millefolium","9243","53","61","10","57.272","14.789"
"35970","1","1","386","2012","166","Geranium sylvaticum","7969","53","61","10","63.3168","14.8162"
"35981","1","1","1308","2012","166","Trifolium repens","7854","53","61","10","59.7852","16.7121"
"36049","1","1","1808","2012","166","Alopecurus pratensis","10360","54","65","50","60.0453","14.7597"
"36136","1","1","1710","2012","166","Anthriscus sylvestris","8273","54","65","50","55.4126","12.8435"
"36137","1","1","1710","2012","166","Leucanthemum vulgare","9589","54","65","50","55.4126","12.8435"
"36478","1","1","1208","2012","166","Betula pubescens var. czerepan","6160","33","11","10","65.8161","15.1077"
"35836","1","1","2086","2012","165","Filipendula vulgaris","7356","53","61","10","58.5413","16.5558"
"35837","1","1","2138","2012","165","Sorbus aucuparia","7589","54","65","50","62.4224","17.3405"
"35839","1","1","2138","2012","165","Syringa vulgaris","8472","54","65","50","62.4033","17.3311"
"35840","1","1","2138","2012","165","Pinus sylvestris","6031","54","65","50","62.8078","16.2183"
"35841","1","1","2086","2012","165","Centaurea cyanus","9383","54","65","50","58.5341","16.5612"
"35842","1","1","2086","2012","165","Geranium sanguineum","7967","54","65","50","58.5341","16.5612"
"35843","1","1","2086","2012","165","Trifolium arvense","7822","53","61","10","58.5363","16.5617"
"35844","1","1","2086","2012","165","Lychnis flos-cuculi","6550","54","65","50","58.5341","16.5612"
"35847","1","1","2281","2012","165","Prunus padus","7432","53","61","10","65.1614","18.5834"
"35848","0","1","370","2012","165","Lathyrus pratensis","7716","53","61","10","58.2582","11.7405"
"35850","0","1","1902","2012","165","Rubus arcticus","7493","53","61","10","63.8074","20.3632"
"35851","0","1","1902","2012","165","Thlaspi caerulescens","7138","55","69","95","63.8074","20.3632"
"35852","1","1","1255","2012","165","Dactylis glomerata","10453","53","61","10","56.3007","12.4566"
"35853","1","1","1128","2012","165","Rubus idaeus","7496","53","61","10","56.3587","12.8096"
"35854","1","1","1128","2012","165","Fragaria vesca","7359","63","87","10","56.3587","12.8096"
"35855","1","1","1128","2012","165","Trifolium pratense","7849","53","61","10","56.3722","12.8218"
"35856","1","1","1128","2012","165","Arnica montana","9300","53","61","10","56.3722","12.8218"
"35857","1","1","1128","2012","165","Platanthera bifolia","9916","53","61","10","56.3722","12.8218"
"35858","1","1","1179","2012","165","Leucanthemum vulgare","9589","53","61","10","57.99","15.1419"
"35859","1","1","1179","2012","165","Viburnum opulus","9144","53","61","10","57.9919","15.1433"
"35863","1","1","2010","2012","165","Vaccinium vitis-idaea","8422","54","65","50","59.3387","14.5563"
"35865","1","1","2086","2012","165","Ranunculus sceleratus","6790","54","65","50","58.5374","16.5657"
"35866","1","1","2086","2012","165","Filipendula vulgaris","7356","54","65","50","58.5382","16.5652"
"35867","1","1","1953","2012","165","Geranium sylvaticum","7969","53","61","10","63.7804","19.8912"
"35870","1","1","1953","2012","165","Viscaria vulgaris","6667","53","61","10","63.7797","19.8915"
"35898","1","1","136","2012","165","Rubus idaeus","7496","53","61","10","60.6041","15.6519"
"35903","1","1","1308","2012","165","Lathyrus pratensis","7716","53","61","10","59.7852","16.7121"
"35904","1","1","1308","2012","165","Geranium sanguineum","7967","53","61","10","59.7852","16.7121"
"35905","1","1","1308","2012","165","Centaurea montana","9396","53","61","10","59.7852","16.7121"
"35906","1","1","1308","2012","165","Trifolium pratense","7849","53","61","10","59.7852","16.7121"
"35926","0","1","1293","2012","165","Malva alcea","8076","53","61","10","55.6314","13.7056"
"35931","1","1","348","2012","165","Aesculus hippocastanum","8034","54","65","50","62.6139","17.0018"
"35932","1","1","348","2012","165","Juglans regia","6146","54","65","50","62.614","17.0016"
"35934","1","1","1668","2012","165","Dactylis glomerata","10453","53","61","10","59.7769","15.4076"
"35959","1","1","1164","2012","165","Viburnum opulus","9144","53","61","10","57.5742","14.6455"
"35991","1","1","1445","2012","165","Leucanthemum vulgare","9589","54","65","50","59.3016","14.6351"
"35992","1","1","1445","2012","165","Trifolium pratense","7849","54","65","50","59.3016","14.6351"
"36202","0","1","1361","2012","165","Primula veris","8449","55","69","95","60.2405","18.4995"
"36350","1","1","1383","2012","165","Ulmus glabra","6170","63","87","10","59.99","17.8444"
"36389","1","1","1578","2012","165","Trifolium pratense","7849","54","65","50","57.7162","14.8072"
"36390","1","1","1578","2012","165","Trifolium repens","7854","54","65","50","57.7162","14.8072"
"36391","1","1","1578","2012","165","Pilosella aurantiaca ssp. aura","9621","53","61","10","57.7162","14.8072"
"36392","1","1","1578","2012","165","Linaria repens","9064","53","61","10","57.7162","14.8072"
"36393","1","1","1578","2012","165","Dianthus deltoides","6524","54","65","50","57.7162","14.8072"
"36394","1","1","1578","2012","165","Melampyrum sylvaticum","8936","54","65","50","57.7162","14.8072"
"36395","1","1","1578","2012","165","Stellaria graminea","6649","54","65","50","57.7162","14.8072"
"37658","1","1","1826","2012","165","Rubus idaeus","7496","53","61","10","59.4162","15.1313"
"39977","1","1","1454","2012","165","Geranium sylvaticum","7969","53","61","10","63.0723","18.355"
"39991","1","1","1454","2012","165","Pinus sylvestris","6031","53","61","10","63.0757","18.3574"
"35800","1","1","1808","2012","164","Vaccinium myrtillus","8418","55","69","95","60.0453","14.7597"
"35801","1","1","1808","2012","164","Sorbus aucuparia","7589","54","65","50","60.0453","14.7597"
"35802","1","1","1808","2012","164","Syringa vulgaris","8472","54","65","50","60.0453","14.7597"
"35803","1","1","1808","2012","164","Primula veris","8449","55","69","95","60.0453","14.7597"
"35804","1","1","1808","2012","164","Convallaria majalis","10033","54","65","50","60.0453","14.7597"
"35805","1","1","1808","2012","164","Fragaria vesca","7359","54","65","50","60.0453","14.7597"
"35807","1","1","1866","2012","164","Vaccinium myrtillus","8418","53","61","10","64.6991","16.172"
"35809","1","1","1819","2012","164","Rubus idaeus","7496","53","61","10","59.0661","15.3489"
"35810","1","1","2086","2012","164","Geranium robertianum","7963","54","65","50","58.5389","16.5603"
"35815","1","1","1116","2012","164","Viburnum opulus","9144","53","61","10","57.137","18.3201"
"35816","1","1","1116","2012","164","Platanthera bifolia","9916","53","61","10","57.1475","18.3665"
"35817","1","1","1116","2012","164","Neottia nidus-avis","9911","53","61","10","57.137","18.3201"
"35818","1","1","1116","2012","164","Geranium sanguineum","7967","53","61","10","57.125","18.337"
"35824","1","1","1526","2012","164","Nymphaea alba","6671","53","61","10","57.1644","14.7838"
"35835","1","1","1668","2012","164","Rubus idaeus","7496","53","61","10","59.7769","15.4076"
"35885","1","1","403","2012","164","Leucanthemum vulgare","9589","54","65","50","58.1503","16.6039"
"35886","1","1","403","2012","164","Anchusa officinalis","8606","54","65","50","58.1503","16.6039"
"35957","1","1","1278","2012","164","Aegopodium podagraria","8258","53","61","10","57.2726","14.7857"
"35971","1","1","386","2012","164","Alopecurus pratensis","10360","53","61","10","63.3538","14.541"
"36109","0","1","2114","2012","164","Pinus sylvestris","6031","54","65","50","57.4568","18.5669"
"36996","1","1","1509","2012","164","Alopecurus pratensis","10360","53","61","10","59.7289","15.4771"
"37872","0","1","2128","2012","164","Picea abies","6009","54","65","50","63.151","14.7144"
"38566","0","0","2440","2012","164","Geranium sylvaticum","7969","53","61","10","63.9304","19.2192"
"35770","0","1","2142","2012","163","Anthriscus sylvestris","8273","54","65","50","61.748","16.8735"
"35771","0","1","2142","2012","163","Geranium sylvaticum","7969","53","61","10","61.748","16.8735"
"35772","0","1","2142","2012","163","Convallaria majalis","10033","54","65","50","61.8167","17.2167"
"35777","0","0","2312","2012","163","Phleum pratense","10643","55","69","95","63.8104","20.2863"
"35779","1","1","1116","2012","163","Rubus caesius","7500","53","61","10","57.1009","18.3119"
"35780","1","1","1116","2012","163","Vicia cracca","7880","53","61","10","57.1009","18.3119"
"35781","1","1","1116","2012","163","Filipendula vulgaris","7356","53","61","10","57.1009","18.3119"
"35782","1","1","1116","2012","163","Achillea millefolium","9243","53","61","10","57.1009","18.3119"
"35783","1","1","1116","2012","163","Dactylis glomerata","10453","53","61","10","57.1009","18.3119"
"35784","1","1","1116","2012","163","Linum catharticum","7981","53","61","10","57.1006","18.3193"
"35785","1","1","1116","2012","163","Pilosella officinarum","9641","53","61","10","57.1006","18.3193"
"35786","1","1","1116","2012","163","Papaver rhoeas","6853","53","61","10","57.1006","18.3193"
"35787","1","1","1116","2012","163","Papaver dubium","6839","53","61","10","57.1006","18.3193"
"35790","1","1","1116","2012","163","Tilia cordata","8095","53","61","10","57.125","18.337"
"35793","1","1","1668","2012","163","Leucanthemum vulgare","9589","53","61","10","59.7769","15.4076"
"35795","1","1","2086","2012","163","Potentilla argentea","7382","53","61","10","58.5379","16.5626"
"35796","1","1","2086","2012","163","Trifolium repens","7854","54","65","50","58.5379","16.5626"
"35799","1","1","2086","2012","163","Maianthemum bifolium","10034","54","65","50","58.5375","16.5668"
"35813","1","1","2240","2012","163","Rubus idaeus","7496","53","61","10","57.7496","14.1797"
"35868","1","1","1953","2012","163","Prunus padus","7432","53","61","10","63.7797","19.8915"
"35869","1","1","1953","2012","163","Rubus arcticus","7493","53","61","10","63.7804","19.8912"
"35875","0","1","1568","2012","163","Alopecurus pratensis","10360","53","61","10","63.9944","20.8873"
"35888","1","1","403","2012","163","Alopecurus pratensis","10360","54","65","50","58.1503","16.6039"
"35889","1","1","403","2012","163","Geranium sanguineum","7967","53","61","10","58.1503","16.6039"
"35892","1","1","245","2012","163","Vaccinium vitis-idaea","8422","53","61","10","59.2896","17.6741"
"35893","1","1","245","2012","163","Viburnum opulus","9144","53","61","10","59.2896","17.6741"
"35894","1","1","245","2012","163","Trifolium pratense","7849","53","61","10","59.2896","17.6741"
"35895","1","1","245","2012","163","Iris pseudacorus","9942","53","61","10","59.2896","17.6741"
"35896","1","1","245","2012","163","Lonicera caprifolium","9150","53","61","10","59.2896","17.6741"
"35900","1","1","1308","2012","163","Pilosella cymosa ssp. cymosa","9628","53","61","10","59.8054","16.6982"
"35901","1","1","1308","2012","163","Maianthemum bifolium","10034","53","61","10","59.8054","16.6982"
"35902","1","1","1308","2012","163","Trientalis europaea","8435","53","61","10","59.8054","16.6982"
"35909","1","1","403","2012","163","Vaccinium vitis-idaea","8422","54","65","50","58.1503","16.6039"
"35910","1","1","403","2012","163","Vicia cracca","7880","54","65","50","58.1503","16.6039"
"35911","1","1","403","2012","163","Vicia sepium","7908","54","65","50","58.1503","16.6039"
"35927","0","1","1293","2012","163","Sambucus nigra","9138","53","61","10","55.6314","13.7056"
"35928","0","1","1293","2012","163","Urtica dioica","6184","53","61","10","55.6314","13.7056"
"35940","1","1","1686","2012","163","Rosa dumalis","7453","53","61","10","59.15","15.4667"
"35972","1","1","386","2012","163","Alopecurus pratensis","10360","53","61","10","63.3168","14.8162"
"35990","1","1","1445","2012","163","Pinguicula vulgaris","9015","54","65","50","59.3016","14.6351"
"36054","1","1","1766","2012","163","Leucanthemum vulgare","9589","53","61","10","59.7653","15.3034"
"36148","1","1","1300","2012","163","Vaccinium vitis-idaea","8422","53","61","10","58.95","17.15"
"36149","1","1","1300","2012","163","Nymphaea alba","6671","53","61","10","58.95","17.15"
"36150","1","1","1300","2012","163","Nuphar lutea","6669","53","61","10","58.95","17.15"
"36496","1","1","2208","2012","163","Alopecurus pratensis","10360","53","61","10","57.8316","14.4067"
"36506","1","1","2208","2012","163","Rubus idaeus","7496","53","61","10","57.8316","14.4067"
"36535","1","1","2227","2012","163","Dactylis glomerata","10453","53","61","10","57.3211","17.0142"
"37575","1","1","1399","2012","163","Leucanthemum vulgare","9589","53","61","10","57.6424","14.7497"
"38002","1","1","1523","2012","163","Vaccinium vitis-idaea","8422","53","61","10","66.5997","19.8425"
"38160","1","1","2208","2012","163","Alopecurus pratensis","10360","53","61","10","57.8316","14.4067"
"39040","1","1","1399","2012","163","Leucanthemum vulgare","9589","53","61","10","57.6424","14.7497"
"39987","1","1","1454","2012","163","Filipendula ulmaria","7355","53","61","10","63.0723","18.355"
"40025","1","1","1661","2012","163","Rubus idaeus","7496","53","61","10","57.7363","14.4789"
"35732","0","0","2312","2012","162","Geranium sylvaticum","7969","53","61","10","63.8528","20.0971"
"35733","0","1","2316","2012","162","Convallaria majalis","10033","54","65","50","59.714","14.1698"
"35734","0","1","2316","2012","162","Geranium sylvaticum","7969","54","65","50","59.714","14.1698"
"35735","0","0","2312","2012","162","Viola canina ssp. montana","8123","54","65","50","63.8513","20.0995"
"35736","0","1","2316","2012","162","Rubus idaeus","7496","53","61","10","59.714","14.1698"
"35738","1","1","1835","2012","162","Rosa dumalis","7453","53","61","10","56.2131","14.0346"
"35739","1","1","2086","2012","162","Tragopogon pratensis","9739","54","65","50","58.5378","16.5603"
"35740","1","1","2086","2012","162","Rubus idaeus","7496","53","61","10","58.5383","16.5595"
"35744","0","0","2312","2012","162","Anthriscus sylvestris","8273","53","61","10","63.7995","20.3329"
"35747","0","0","2312","2012","162","Anthriscus sylvestris","8273","53","61","10","63.8031","20.3467"
"35759","1","1","1758","2012","162","Vaccinium vitis-idaea","8422","53","61","10","59.5613","14.4866"
"35760","1","1","1758","2012","162","Rubus chamaemorus","7492","53","61","10","59.5583","14.4866"
"35761","1","1","1758","2012","162","Viola palustris","8132","53","61","10","59.5546","14.4873"
"35763","1","1","1922","2012","162","Anthriscus sylvestris","8273","54","65","50","55.5494","13.005"
"35766","0","1","85","2012","162","Rubus idaeus","7496","54","65","50","59.3541","18.067"
"35792","1","1","2176","2012","162","Viburnum opulus","9144","53","61","10","57.654","15.4503"
"35808","1","1","1819","2012","162","Leucanthemum vulgare","9589","53","61","10","59.0661","15.3489"
"35811","1","1","2250","2012","162","Trientalis europaea","8435","53","61","10","63.7727","19.9857"
"35812","1","1","1651","2012","162","Rubus idaeus","7496","53","61","10","57.4205","11.9486"
"35819","1","1","1537","2012","162","Sorbus intermedia","7595","53","61","10","56.9217","18.1514"
"35820","0","1","1084","2012","162","Picea abies","6009","34","15","50","63.0374","14.3465"
"35820","0","1","1084","2012","162","Picea abies","6009","54","65","50","63.0374","14.3465"
"35838","1","1","2138","2012","162","Rubus chamaemorus","7492","54","65","50","62.8059","16.2221"
"35873","1","1","1568","2012","162","Populus tremula","6074","33","11","10","63.9941","20.8894"
"35874","1","1","1568","2012","162","Picea abies","6009","33","11","10","63.9963","20.8906"
"35912","0","1","1280","2012","162","Calluna vulgaris","8387","53","61","10","63.4789","18.9796"
"35913","0","1","1280","2012","162","Picea abies","6009","53","61","10","63.4789","18.9796"
"35951","1","1","1819","2012","162","Campanula patula","9208","53","61","10","59.0661","15.3489"
"36038","1","1","233","2012","162","Viscaria vulgaris","6667","53","61","10","58.8058","15.1269"
"36281","0","1","1542","2012","162","Prunus padus","7432","53","61","10","65.8608","23.1317"
"36282","1","1","1542","2012","162","Rubus chamaemorus","7492","54","65","50","65.8513","23.4672"
"36283","1","1","1542","2012","162","Rubus chamaemorus","7492","54","65","50","65.8513","23.4672"
"36353","1","1","1383","2012","162","Alopecurus pratensis","10360","53","61","10","59.9898","17.8455"
"36479","1","1","1208","2012","162","Sorbus aucuparia ssp. glabrata","7591","33","11","10","65.8161","15.1077"
"35676","0","0","2290","2012","161","Viscaria vulgaris","6667","54","65","50","56.7527","10.3931"
"35677","0","0","2315","2012","161","Prunus padus","7432","53","61","10","63.7509","20.3137"
"35678","0","0","2312","2012","161","Betula pendula","6157","54","65","50","63.7825","20.5225"
"35679","0","0","2312","2012","161","Gymnocarpium dryopteris","5968","54","65","50","63.7506","20.3141"
"35692","1","1","1278","2012","161","Rubus idaeus","7496","53","61","10","57.2726","14.7857"
"35695","0","0","2290","2012","161","Paris quadrifolia","9838","54","65","50","56.5595","11.4258"
"35700","1","1","2307","2012","161","Prunus padus","7432","53","61","10","64.133","18.9826"
"35701","0","1","398","2012","161","Viscaria vulgaris","6667","54","65","50","59.9341","16.9717"
"35702","0","1","398","2012","161","Vaccinium vitis-idaea","8422","53","61","10","59.9341","16.9717"
"35703","0","1","398","2012","161","Fragaria vesca","7359","54","65","50","59.9341","16.9717"
"35704","0","1","2115","2012","161","Syringa vulgaris","8472","53","61","10","62.3243","17.2117"
"35705","0","1","2115","2012","161","Convallaria majalis","10033","54","65","50","62.3251","17.2142"
"35706","1","1","1308","2012","161","Rosa dumalis","7453","53","61","10","59.7852","16.7121"
"35707","1","1","1308","2012","161","Phleum pratense","10643","53","61","10","59.8054","16.6982"
"35708","1","1","1308","2012","161","Plantago media","9088","53","61","10","59.7852","16.7121"
"35710","1","1","1308","2012","161","Potentilla reptans","7413","53","61","10","59.7852","16.7121"
"35712","1","1","1308","2012","161","Aegopodium podagraria","8258","53","61","10","59.7852","16.7121"
"35713","1","1","1308","2012","161","Stellaria media","6653","53","61","10","59.8054","16.6982"
"35714","1","1","1308","2012","161","Conium maculatum","8304","53","61","10","59.8054","16.6982"
"35715","1","1","1308","2012","161","Polemonium caeruleum","8563","53","61","10","59.8054","16.6982"
"35716","1","1","1308","2012","161","Lotus corniculatus","7729","53","61","10","59.7852","16.7121"
"35717","1","1","1308","2012","161","Galium saxatile","8527","53","61","10","59.7852","16.7121"
"35719","1","1","1116","2012","161","Echium vulgare","8622","53","61","10","57.1009","18.3119"
"35721","1","1","1116","2012","161","Ulmus glabra","6170","63","87","10","57.125","18.337"
"35722","1","1","2250","2012","161","Geranium sylvaticum","7969","53","61","10","63.775","19.9908"
"35723","1","1","2250","2012","161","Fragaria vesca","7359","53","61","10","63.775","19.9908"
"35728","1","1","329","2012","161","Vaccinium vitis-idaea","8422","54","65","50","55.8379","13.9018"
"35729","0","1","2115","2012","161","Geranium sylvaticum","7969","54","65","50","62.3243","17.2117"
"35730","0","1","2115","2012","161","Ranunculus acris","6743","54","65","50","62.3243","17.2117"
"35731","0","1","2115","2012","161","Anthriscus sylvestris","8273","54","65","50","62.3243","17.2117"
"35737","1","1","1835","2012","161","Syringa vulgaris","8472","55","69","95","56.2131","14.0346"
"35743","1","1","1308","2012","161","Silene vulgaris","6628","53","61","10","59.8054","16.6982"
"35745","1","1","1201","2012","161","Sambucus nigra","9138","53","61","10","56.6919","12.9803"
"35746","1","1","1201","2012","161","Anthriscus sylvestris","8273","54","65","50","56.6919","12.9803"
"35758","1","1","348","2012","161","Viscaria vulgaris","6667","54","65","50","62.6139","17.0018"
"35764","1","1","1819","2012","161","Trifolium repens","7854","53","61","10","59.0661","15.3489"
"35765","1","1","1819","2012","161","Trifolium pratense","7849","53","61","10","59.0661","15.3489"
"35767","1","1","1634","2012","161","Leucanthemum vulgare","9589","53","61","10","58.5704","13.4213"
"35768","1","1","1634","2012","161","Viburnum opulus","9144","53","61","10","58.5652","13.4166"
"35773","0","1","2142","2012","161","Anthriscus sylvestris","8273","54","65","50","61.6766","17.1885"
"35775","0","1","103","2012","161","Nymphaea alba","6671","54","65","50","58.7167","12.35"
"35776","0","1","103","2012","161","Echium vulgare","8622","54","65","50","58.7099","12.3433"
"35822","1","1","2281","2012","161","Vaccinium myrtillus","8418","53","61","10","65.1614","18.5834"
"35845","0","1","1079","2012","161","Fragaria vesca","7359","64","87","50","55.5246","12.9084"
"35846","0","1","1079","2012","161","Nymphaea alba","6671","54","65","50","55.5246","12.9084"
"35849","0","1","1902","2012","161","Hierochloë hirta ssp. arctica","10556","54","65","50","63.7491","20.3123"
"35864","1","1","2010","2012","161","Viscaria vulgaris","6667","53","61","10","59.3388","14.5915"
"35939","1","1","1686","2012","161","Rubus idaeus","7496","53","61","10","59.15","15.4667"
"36508","1","1","2208","2012","161","Leucanthemum vulgare","9589","53","61","10","57.8316","14.4067"
"38559","0","0","2440","2012","161","Caltha palustris","6704","53","61","10","63.9304","19.2192"
"39893","1","1","1741","2012","161","Rubus idaeus","7496","53","61","10","59.5312","15.1188"
"39921","1","1","1741","2012","161","Crataegus monogyna","7340","53","61","10","59.5312","15.1188"
"35658","0","0","2313","2012","160","Syringa vulgaris","8472","53","61","10","60.8837","14.3749"
"35661","1","1","2086","2012","160","Comarum palustre","7308","53","61","10","58.5409","16.5631"
"35665","1","1","348","2012","160","Sorbus aucuparia","7589","54","65","50","62.6139","17.0018"
"35668","1","1","1308","2012","160","Argentina anserina","7299","53","61","10","59.8054","16.6982"
"35669","1","1","1308","2012","160","Campanula patula","9208","53","61","10","59.8054","16.6982"
"35670","0","1","370","2012","160","Rosa dumalis","7453","53","61","10","57.4368","11.9297"
"35673","1","1","1568","2012","160","Prunus padus","7432","53","61","10","63.9936","20.8892"
"35674","1","1","1568","2012","160","Fragaria vesca","7359","53","61","10","63.9944","20.8876"
"35683","1","1","1241","2012","160","Primula veris","8449","55","69","95","60.0416","14.5125"
"35686","1","1","1241","2012","160","Aesculus hippocastanum","8034","53","61","10","60.0416","14.5125"
"35693","1","1","1278","2012","160","Aegopodium podagraria","8258","53","61","10","57.2726","14.7857"
"35742","1","1","1131","2012","160","Nuphar lutea","6669","53","61","10","56.9","14.4416"
"35774","0","1","103","2012","160","Anthyllis vulneraria","7633","54","65","50","58.7206","12.4571"
"35788","1","1","1116","2012","160","Maianthemum bifolium","10034","53","61","10","57.1006","18.3193"
"35789","1","1","1116","2012","160","Anthyllis vulneraria var. vuln","7640","53","61","10","57.1006","18.3193"
"35791","1","1","1116","2012","160","Sambucus nigra","9138","53","61","10","57.125","18.337"
"35823","1","1","1526","2012","160","Dactylis glomerata","10453","53","61","10","57.1651","14.781"
"35965","1","1","386","2012","160","Anthriscus sylvestris","8273","53","61","10","63.3538","14.541"
"36003","0","0","2106","2012","160","Geranium sylvaticum","7969","53","61","10","63.1847","14.6588"
"36339","1","1","1695","2012","160","Vaccinium vitis-idaea","8422","53","61","10","58.5491","13.449"
"36700","1","1","1496","2012","160","Anthriscus sylvestris","8273","53","61","10","63.2498","14.5668"
"37657","1","1","1826","2012","160","Viscaria vulgaris","6667","53","61","10","59.4162","15.1313"
"35576","1","1","2250","2012","159","Rubus arcticus","7493","53","61","10","63.7727","19.9857"
"35579","0","1","1293","2012","159","Geranium sylvaticum","7969","53","61","10","55.6314","13.7056"
"35580","0","1","1293","2012","159","Lotus corniculatus","7729","53","61","10","55.6314","13.7056"
"35581","0","1","1293","2012","159","Geum rivale","7366","53","61","10","55.6314","13.7056"
"35594","1","1","1516","2012","159","Juniperus communis","6045","53","61","10","60.8816","14.3834"
"35595","1","1","1516","2012","159","Populus tremula","6074","33","11","10","60.8899","14.3767"
"35596","1","1","1516","2012","159","Sorbus aucuparia","7589","53","61","10","60.8817","14.3837"
"35597","1","1","1300","2012","159","Viscaria vulgaris","6667","53","61","10","58.95","17.15"
"35635","1","1","1308","2012","159","Leucanthemum vulgare","9589","53","61","10","59.8054","16.6982"
"35637","1","1","1308","2012","159","Geum urbanum","7369","53","61","10","59.8054","16.6982"
"35642","1","1","1824","2012","159","Ulmus glabra","6170","63","87","10","59.1365","15.1254"
"35647","1","1","2240","2012","159","Fraxinus excelsior","8466","34","15","50","57.7496","14.1797"
"35655","1","1","1516","2012","159","Rubus chamaemorus","7492","53","61","10","60.9081","14.3897"
"35656","1","1","2176","2012","159","Leucanthemum vulgare","9589","53","61","10","57.6538","15.4508"
"35662","1","1","1668","2012","159","Viburnum opulus","9144","53","61","10","59.7769","15.4076"
